|Id|4.x result|5.x result|4.x vs 5.x|5.x fix result|4.x vs 5.x fix|
|31655|passed|Passed|✅|Passed|✅|
|31655|passed|Passed|✅|Passed|✅|
|31655|passed|Passed|✅|Passed|✅|
|31656|passed|Passed|✅|Passed|✅|
|31656|passed|Passed|✅|Passed|✅|
|31656|passed|Passed|✅|Passed|✅|
|31657|passed|Passed|✅|Passed|✅|
|31657|passed|Passed|✅|Passed|✅|
|31657|passed|Passed|✅|Passed|✅|
|31658|passed|Passed|✅|Passed|✅|
|31658|passed|Passed|✅|Passed|✅|
|31658|passed|Passed|✅|Passed|✅|
|31659|passed|Passed|✅|Passed|✅|
|31659|passed|Passed|✅|Passed|✅|
|31659|passed|Passed|✅|Passed|✅|
|31660|passed|Passed|✅|Passed|✅|
|31660|passed|Passed|✅|Passed|✅|
|31660|passed|Passed|✅|Passed|✅|
|31661|passed|Passed|✅|Passed|✅|
|31661|passed|Passed|✅|Passed|✅|
|31661|passed|Passed|✅|Passed|✅|
|31662|passed|Passed|✅|Passed|✅|
|31662|passed|Passed|✅|Passed|✅|
|31662|passed|Passed|✅|Passed|✅|
|31663|passed|Passed|✅|Passed|✅|
|31663|passed|Passed|✅|Passed|✅|
|31663|passed|Passed|✅|Passed|✅|
|*31664|passed|Passed|✅|Passed|✅|
|*31664|passed|Passed|✅|Passed|✅|
|*31664|passed|Passed|✅|Passed|✅|
|*31665|passed|Passed|✅|Passed|✅|
|*31665|passed|Passed|✅|Passed|✅|
|*31665|passed|Passed|✅|Passed|✅|
|*31666|passed|Passed|✅|Passed|✅|
|*31666|passed|Passed|✅|Passed|✅|
|*31666|passed|Passed|✅|Passed|✅|

Good fix | 0
Bad fix | 0
Non-fix bad | 4
Non-fix good | 378

Missmatch_after_fix: 31500, 31501, 31578, 31580, 31592, 31650, 31652
