full_filename,owner_name,group_name,mode,type,prot_permissions,size_bytes,size_error
/var/ossec/framework/python/lib/python3.10/asyncio/unix_events.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/windows_events.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncio/windows_utils.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/asyncore.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/base64.py,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/python3.10/bdb.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/binhex.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/bisect.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/bz2.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/calendar.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/cgi.py,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/python3.10/cgitb.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/chunk.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/cmd.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/code.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/codecs.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/codeop.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/collections/__init__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/collections/abc.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/colorsys.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/compileall.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/concurrent/__init__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/concurrent/futures/__init__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/concurrent/futures/_base.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/concurrent/futures/process.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/concurrent/futures/thread.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/config.c,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/config.c.in,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/install-sh,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/libpython3.10.a,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/Makefile,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/makesetup,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/python-config.py,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/python.o,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/Setup,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/config-3.10-x86_64-linux-gnu/Setup.local,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/configparser.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/contextlib.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/contextvars.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/copy.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/copyreg.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/cProfile.py,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/python3.10/crypt.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/csv.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/__init__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/_aix.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/_endian.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/macholib/__init__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/macholib/dyld.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/macholib/dylib.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/macholib/fetch_macholib,root,wazuh,750,file,-rwxr-x---,,
/var/ossec/framework/python/lib/python3.10/ctypes/macholib/fetch_macholib.bat,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/macholib/framework.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/macholib/README.ctypes,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/__init__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/__main__.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_anon.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_array_in_pointer.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_arrays.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_as_parameter.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_bitfields.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_buffers.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_bytes.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_byteswap.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_callbacks.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_cast.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_cfuncs.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_checkretval.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_delattr.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_errno.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_find.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_frombuffer.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_funcptr.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_functions.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_incomplete.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_init.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_internals.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_keeprefs.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_libc.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_loading.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_macholib.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_memfunctions.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_numbers.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_objects.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_parameters.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_pep3118.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_pickling.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_pointers.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_prototypes.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_python_api.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_random_things.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_refcounts.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_repr.py,root,wazuh,640,file,-rw-r-----,,
/var/ossec/framework/python/lib/python3.10/ctypes/test/test_returnfuncptrs.py,root,wazuh,640,file,-rw-r-----,,
