full_filename,owner_name,group_name,mode,type,prot_permissions,size_bytes,size_error
/var/ossec/framework/python/lib/pkgconfig/python-3.10.pc,root,wazuh,640,file,-rw-r-----,301,0.2
/var/ossec/framework/python/lib/pkgconfig/python3-embed.pc,root,wazuh,640,file,-rw-r-----,328,0.2
/var/ossec/framework/python/lib/python3.10/sunau.py,root,wazuh,640,file,-rw-r-----,18158,0.2
/var/ossec/framework/python/lib/python3.10/shelve.py,root,wazuh,640,file,-rw-r-----,8560,0.2
/var/ossec/framework/python/lib/python3.10/graphlib.py,root,wazuh,640,file,-rw-r-----,9573,0.2
/var/ossec/framework/python/lib/python3.10/typing.py,root,wazuh,640,file,-rw-r-----,92557,0.2
/var/ossec/framework/python/lib/python3.10/rlcompleter.py,root,wazuh,640,file,-rw-r-----,7817,0.2
/var/ossec/framework/python/lib/python3.10/nntplib.py,root,wazuh,640,file,-rw-r-----,41023,0.2
/var/ossec/framework/python/lib/python3.10/linecache.py,root,wazuh,640,file,-rw-r-----,5690,0.2
/var/ossec/framework/python/lib/python3.10/numbers.py,root,wazuh,640,file,-rw-r-----,10348,0.2
/var/ossec/framework/python/lib/python3.10/configparser.py,root,wazuh,640,file,-rw-r-----,54612,0.2
/var/ossec/framework/python/lib/python3.10/_compression.py,root,wazuh,640,file,-rw-r-----,5681,0.2
/var/ossec/framework/python/lib/python3.10/ntpath.py,root,wazuh,640,file,-rw-r-----,29481,0.2
/var/ossec/framework/python/lib/python3.10/sched.py,root,wazuh,640,file,-rw-r-----,6351,0.2
/var/ossec/framework/python/lib/python3.10/plistlib.py,root,wazuh,640,file,-rw-r-----,28352,0.2
/var/ossec/framework/python/lib/python3.10/__phello__.foo.py,root,wazuh,640,file,-rw-r-----,64,0.2
/var/ossec/framework/python/lib/python3.10/string.py,root,wazuh,640,file,-rw-r-----,10566,0.2
/var/ossec/framework/python/lib/python3.10/tempfile.py,root,wazuh,640,file,-rw-r-----,29469,0.2
/var/ossec/framework/python/lib/python3.10/glob.py,root,wazuh,640,file,-rw-r-----,7888,0.2
/var/ossec/framework/python/lib/python3.10/tokenize.py,root,wazuh,640,file,-rw-r-----,25921,0.2
/var/ossec/framework/python/lib/python3.10/textwrap.py,root,wazuh,640,file,-rw-r-----,19772,0.2
/var/ossec/framework/python/lib/python3.10/decimal.py,root,wazuh,640,file,-rw-r-----,320,0.2
/var/ossec/framework/python/lib/python3.10/wave.py,root,wazuh,640,file,-rw-r-----,18004,0.2
/var/ossec/framework/python/lib/python3.10/keyword.py,root,wazuh,640,file,-rw-r-----,1061,0.2
/var/ossec/framework/python/lib/python3.10/pdb.py,root,wazuh,750,file,-rwxr-x---,63225,0.2
/var/ossec/framework/python/lib/python3.10/threading.py,root,wazuh,640,file,-rw-r-----,57200,0.2
/var/ossec/framework/python/lib/python3.10/netrc.py,root,wazuh,640,file,-rw-r-----,5747,0.2
/var/ossec/framework/python/lib/python3.10/pickletools.py,root,wazuh,640,file,-rw-r-----,93486,0.2
/var/ossec/framework/python/lib/python3.10/py_compile.py,root,wazuh,640,file,-rw-r-----,7837,0.2
/var/ossec/framework/python/lib/python3.10/socketserver.py,root,wazuh,640,file,-rw-r-----,27296,0.2
/var/ossec/framework/python/lib/python3.10/imp.py,root,wazuh,640,file,-rw-r-----,10591,0.2
/var/ossec/framework/python/lib/python3.10/chunk.py,root,wazuh,640,file,-rw-r-----,5435,0.2
/var/ossec/framework/python/lib/python3.10/bz2.py,root,wazuh,640,file,-rw-r-----,11847,0.2
/var/ossec/framework/python/lib/python3.10/hashlib.py,root,wazuh,640,file,-rw-r-----,10229,0.2
/var/ossec/framework/python/lib/python3.10/modulefinder.py,root,wazuh,640,file,-rw-r-----,24401,0.2
/var/ossec/framework/python/lib/python3.10/pyclbr.py,root,wazuh,640,file,-rw-r-----,11396,0.2
/var/ossec/framework/python/lib/python3.10/fnmatch.py,root,wazuh,640,file,-rw-r-----,6713,0.2
/var/ossec/framework/python/lib/python3.10/ipaddress.py,root,wazuh,640,file,-rw-r-----,77780,0.2
/var/ossec/framework/python/lib/python3.10/shlex.py,root,wazuh,640,file,-rw-r-----,13501,0.2
